"dod_nbr","dod_so","dod_line","dod_part","dod_qty","do_um","do_status","SPB Create Date"
"10101789","10101407","2","245-2752-1LT","6.00","EA","2","2021-02-19"
"10101790","10101433","2","430-5040-1LTSET","12.00","EA","2","2021-02-19"
"10101791","10101349","2","430-5040-1LTSET","7.00","EA","2","2021-02-19"
"10101792","10101356","2","430-5040-1LTSET","12.00","EA","2","2021-02-19"
"10101793","10101416","3","245-1542-1LT","8.00","EA","2","2021-02-19"
"10101793","10101416","4","245-2515-1LT","30.00","EA","2","2021-02-19"
"10101794","10101325","4","105-0104-0.9LTSET","24.00","EA","2","2021-02-19"
"10101795","10101339","1","222-6621-20LT","2.00","EA","2","2021-02-19"
"10101796","10101341","1","245-2515-1LT","60.00","EA","2","2021-02-19"
"10101796","10101341","2","245-4401-1LT","24.00","EA","2","2021-02-19"
"10101797","10101363","1","083-9488-0.9LT","180.00","EA","2","2021-02-19"
"10101798","10101412","3","257-1531-1LT","2.00","EA","2","2021-02-19"
"10101799","10101322","2","222-2102-1LT","23.00","EA","2","2021-02-19"
"10101801","10101376","3","145-0001-1LTSET","25.00","EA","2","2021-02-22"
"10101802","10101377","2","222-2179-1LT","3.00","EA","2","2021-02-22"
"10101803","10101431","2","222-2179-1LT","6.00","EA","2","2021-02-22"
"10101803","10101431","15","430-5040-1LTSET","12.00","EA","2","2021-02-22"
"10101804","10101343","4","430-5040-1LTSET","6.00","EA","2","2021-02-22"
"10101805","10101354","7","430-5040-1LTSET","5.00","EA","2","2021-02-22"
"10101805","10101354","10","245-0013-1LT","3.00","EA","2","2021-02-22"
"10101806","10101379","1","222-0001-20LT","1.00",NULL,"2","2021-02-22"
"10101807","10101324","1","245-0013-1LT","9.00","EA","2","2021-02-22"
"10101808","10101366","1","145-0001-1LTSET","18.00","EA","2","2021-02-22"
"10101808","10101366","3","430-5040-1LTSET","6.00","EA","2","2021-02-22"
"10101809","10101382","1","222-0001-20LT","1.00","EA","2","2021-02-22"
"10101810","10101418","1","327-4684-1LT","6.00","EA","2","2021-02-22"
"10101810","10101418","2","327-5264-1LT","2.00","EA","2","2021-02-22"
"10101810","10101418","3","327-6017-1LT","6.00","EA","2","2021-02-22"
"10101811","10101422","1","430-5050-1LTSET","10.00","EA","2","2021-02-22"
"10101811","10101422","2","430-5047-0.8LT","10.00","EA","2","2021-02-22"
"10101811","10101422","3","741-0000-0.2LT","10.00","EA","2","2021-02-22"
"10101811","10101422","4","327-0002-1LT","6.00","EA","2","2021-02-22"
"10101812","10101453","1","245-2409-1LT","18.00","EA","2","2021-02-22"
"10101813","10101453","2","442-0099-1LT","12.00","EA","2","2021-02-22"
"10101814","10101455","1","281-2290-25KG","2.00","EA","2","2021-02-22"
"10101815","10101456","1","245-2179-1LT","3.00","EA","2","2021-02-22"
"10101815","10101456","3","222-0020-1LT","6.00","EA","2","2021-02-22"
"10101815","10101456","4","442-0099-1LT","6.00","EA","2","2021-02-22"
"10101816","10101457","1","105-0001-0.9LTSET","12.00","EA","2","2021-02-22"
"10101816","10101457","2","105-0020-0.9LTSET","12.00","EA","2","2021-02-22"
"10101816","10101457","3","245-0001-1LT","12.00","EA","2","2021-02-22"
"10101817","10101459","2","222-1316-1LT","18.00","EA","2","2021-02-22"
"10101817","10101459","3","222-2773-1LT","24.00","EA","2","2021-02-22"
"10101817","10101459","4","222-2617-1LT","24.00","EA","2","2021-02-22"
"10101818","10101460","1","245-3228-1LT","24.00","EA","2","2021-02-22"
"10101818","10101460","2","534-0600-1LTSET","22.00","EA","2","2021-02-22"
"10101819","10101461","1","534-0600-1LTSET","6.00","EA","2","2021-02-22"
"10101820","10101469","1","105-4452-0.9LTSET","3.00","EA","2","2021-02-22"
"10101820","10101469","2","980-5274-1LT","6.00",NULL,"2","2021-02-22"
"10101821","10101465","2","245-1624-1LT","4.00","EA","2","2021-02-22"
"10101822","10101463","1","245-2179-1LT","6.00","EA","2","2021-02-22"
"10101823","10101471","1","245-3195-1LT","30.00","EA","2","2021-02-22"
"10101824","10101464","1","222-2261-1LT","3.00","EA","2","2021-02-22"
"10101824","10101464","2","430-5054-1LTSET","3.00","EA","2","2021-02-22"
"10101824","10101464","3","545-1020-1LT","6.00","EA","2","2021-02-22"
"10101825","10101466","1","145-0001-1LTSET","6.00","EA","2","2021-02-22"
"10101825","10101466","2","245-3476-1LT","6.00","EA","2","2021-02-22"
"10101825","10101466","3","430-5050-1LTSET","12.00","EA","2","2021-02-22"
"10101825","10101466","6","083-2814-0.9LT","12.00","EA","2","2021-02-22"
"10101826","10101468","1","222-2617-1LT","6.00","EA","2","2021-02-22"
"10101826","10101468","2","145-0001-1LTSET","2.00","EA","2","2021-02-22"
"10101826","10101468","3","245-0006-1LT","6.00","EA","2","2021-02-22"
"10101827","10101475","1","281-A001-25KG","5.00","EA","2","2021-02-22"
"10101828","10101449","1","222-2190-1LT","12.00","EA","2","2021-02-22"
"10101828","10101449","3","083-0001-0.9LT","36.00","EA","2","2021-02-22"
"10101828","10101449","4","083-3568-0.9LT","12.00","EA","2","2021-02-22"
"10101828","10101449","5","083-2814-0.9LT","24.00","EA","2","2021-02-22"
"10101828","10101449","6","083-6619-0.9LT","12.00","EA","2","2021-02-22"
"10101828","10101449","7","083-0270-0.9LT","12.00","EA","2","2021-02-22"
"10101828","10101449","9","430-5040-1LTSET","6.00","EA","2","2021-02-22"
"10101829","10101417","1","222-6352-1LT","6.00","EA","2","2021-02-22"
"10101829","10101417","2","222-2833-1LT","12.00","EA","2","2021-02-22"
"10101829","10101417","3","222-0001-1LT","30.00","EA","2","2021-02-22"
"10101829","10101417","4","534-0001-1LTSET","36.00","EA","2","2021-02-22"
"10101829","10101417","5","534-0620-1LTSET","12.00","EA","2","2021-02-22"
"10101830","10101476","1","222-2261-1LT","12.00","EA","2","2021-02-22"
"10101830","10101476","3","105-0315-0.9LTSET","12.00","EA","2","2021-02-22"
"10101830","10101476","4","105-0404-0.9LTSET","12.00","EA","2","2021-02-22"
"10101830","10101476","5","430-5054-1LTSET","30.00","EA","2","2021-02-22"
"10101830","10101476","7","534-0600-1LTSET","30.00","EA","2","2021-02-22"
"10101831","10101403","4","105-0104-0.9LTSET","12.00","EA","2","2021-02-22"
"10101832","10101470","1","105-5342-0.9LTSET","18.00","EA","2","2021-02-22"
"10101832","10101470","2","105-0104-0.9LTSET","18.00","EA","2","2021-02-22"
"10101832","10101470","3","105-5343-0.9LTSET","30.00","EA","2","2021-02-22"
"10101832","10101470","4","105-0001-0.9LTSET","30.00","EA","2","2021-02-22"
"10101832","10101470","5","105-0020-0.9LTSET","30.00","EA","2","2021-02-22"
"10101832","10101470","6","105-4660-0.9LTSET","30.00","EA","2","2021-02-22"
"10101833","10101480","1","281-8763-5KG","4.00","EA","2","2021-02-22"
"10101833","10101480","2","281-8377-5KG","4.00","EA","2","2021-02-22"
"10101833","10101480","3","281-8717-5KG","4.00","EA","2","2021-02-22"
"10101833","10101480","4","281-3100-5KG","4.00","EA","2","2021-02-22"
"10101833","10101480","5","281-0232-5KG","4.00","EA","2","2021-02-22"
"10101833","10101480","6","281-0001-5KG","12.00","EA","2","2021-02-22"
"10101833","10101480","7","281-A001-5KG","20.00","EA","2","2021-02-22"
"10101833","10101480","8","083-8722-0.9LT","36.00","EA","2","2021-02-22"
"10101833","10101480","9","083-0013-0.9LT","6.00","EA","2","2021-02-22"
"10101833","10101480","10","083-0602-0.9LT","12.00","EA","2","2021-02-22"
"10101833","10101480","11","083-8216-0.9LT","6.00","EA","2","2021-02-22"
"10101833","10101480","12","980-0099-1LT","6.00","EA","2","2021-02-22"
"10101834","10101479","1","245-0001-1LT","12.00","EA","2","2021-02-22"
"10101835","10101454","1","105-4660-0.9LTSET","12.00","EA","2","2021-02-22"
"10101836","10101395","1","105-0404-0.9LTSET","6.00","EA","2","2021-02-22"
"10101837","10101467","1","534-0620-1LTSET","12.00","EA","2","2021-02-22"
"10101838","10101472","1","430-5050-1LTSET","60.00","EA","2","2021-02-22"
"10101839","10101474","1","222-0001-1LT","30.00","EA","2","2021-02-22"
"10101839","10101474","2","222-0020-1LT","12.00","EA","2","2021-02-22"
"10101839","10101474","3","534-0001-1LTSET","30.00","EA","2","2021-02-22"
"10101839","10101474","5","442-0099-1LT","18.00","EA","2","2021-02-22"
"10101839","10101474","6","430-5054-1LTSET","12.00","EA","2","2021-02-22"
"10101839","10101474","7","245-2651-1LT","3.00","EA","2","2021-02-22"
"10101840","10101478","1","222-0035-1LT","5.00","EA","2","2021-02-22"
"10101840","10101478","2","222-0101-1LT","10.00","EA","2","2021-02-22"
"10101840","10101478","3","245-1258-1LT","60.00","EA","2","2021-02-22"
"10101840","10101478","4","442-0099-1LT","30.00","EA","2","2021-02-22"
"10101841","10101477","1","327-3809-1LT","5.00","EA","2","2021-02-22"
"10101841","10101477","2","327-0002-1LT","3.00","EA","2","2021-02-22"
"10101842","10101462","1","430-5047-0.8LT","18.00","EA","2","2021-02-22"
"10101842","10101462","2","741-0000-0.2LT","9.00","EA","2","2021-02-22"
"10101842","10101462","3","742-0000-0.2LT","9.00","EA","2","2021-02-22"
"10101842","10101462","4","535-4660-0.8LT","3.00","EA","2","2021-02-22"
"10101842","10101462","5","747-0000-0.2LT","3.00","EA","2","2021-02-22"
"10101843","10101482","1","245-5542-1LT","12.00","EA","2","2021-02-22"
"10101843","10101482","2","245-0013-1LT","12.00","EA","2","2021-02-22"
"10101843","10101482","3","245-2651-1LT","12.00","EA","2","2021-02-22"
"10101843","10101482","4","245-0001-1LT","24.00","EA","2","2021-02-22"
"10101844","10101458","1","430-5050-1LTSET","36.00","EA","2","2021-02-22"
"10101845","10101481","1","799-ABX1-1LT","3.00","EA","2","2021-02-22"
"10101845","10101481","2","799-AWX1-1LT","4.00","EA","2","2021-02-22"
"10101846","10101430","4","222-4455-1LT","3.00","EA","2","2021-02-22"
"10101846","10101430","8","222-6621-20LT","1.00","EA","2","2021-02-22"
"10101846","10101430","9","222-0106-20LT","1.00","EA","2","2021-02-22"
"10101847","10101453","1","245-2409-1LT","12.00","EA","2","2021-02-22"
"10101848","10101466","1","145-0001-1LTSET","6.00","EA","2","2021-02-22"
"10101848","10101466","4","222-2515-1LT","6.00","EA","2","2021-02-22"
"10101849","10101449","8","145-0001-1LTSET","18.00","EA","2","2021-02-22"
"10101849","10101449","9","430-5040-1LTSET","12.00","EA","2","2021-02-22"
"10101850","10101431","9","222-6246-1LT","3.00","EA","2","2021-02-22"
"10101851","10101442","2","222-1239-1LT","12.00","EA","2","2021-02-22"
"10101852","10101354","7","430-5040-1LTSET","7.00","EA","2","2021-02-22"
"10101853","10101453","3","430-5040-1LTSET","12.00","EA","2","2021-02-22"
"10101854","10101379","1","222-0001-20LT","1.00",NULL,"2","2021-02-22"
"10101855","10101366","3","430-5040-1LTSET","6.00","EA","2","2021-02-22"
"10101856","10101451","1","222-6246-1LT","6.00","EA","2","2021-02-22"
"10101857","10101459","1","222-2102-1LT","30.00","EA","2","2021-02-22"
"10101858","10101398","5","430-5054-1LTSET","6.00","EA","2","2021-02-22"
"10101859","10101363","1","083-9488-0.9LT","6.00","EA","2","2021-02-22"
"10101860","10101434","2","222-0118-1LT","12.00","EA","2","2021-02-22"
"10101861","10101465","1","245-0001-1LT","12.00","EA","2","2021-02-22"
"10101862","10101460","1","245-3228-1LT","1.00","EA","2","2021-02-22"
"10101863","10101381","1","327-4507-1LT","1.00","EA","2","2021-02-22"
"10101864","10101427","1","083-2627-0.9LT","5.00","EA","2","2021-02-22"
"10101865","10101386","1","083-2816-0.9LT","6.00","EA","3","2021-02-22"
"10101866","10101393","1","268-A001-2.5LT","2.00","EA","2","2021-02-22"
"10101867","10101394","1","268-A001-2.5LT","8.00","EA","2","2021-02-22"
"10101868","10101487","1","222-1239-1LT","36.00","EA","2","2021-02-22"
"10101869","10101495","1","281-A001-5KG","4.00","EA","2","2021-02-22"
"10101869","10101495","2","281-B001-5KG","4.00","EA","2","2021-02-22"
"10101870","10101491","1","292-C001-20LT","2.00","EA","2","2021-02-22"
"10101871","10101490","1","083-0020-0.9LT","48.00","EA","2","2021-02-22"
"10101871","10101490","2","083-6512-0.9LT","24.00","EA","2","2021-02-22"
"10101872","10101489","1","292-B001-20LT","2.00","EA","2","2021-02-22"
"10101873","10101499","1","292-D001-2.5LT","8.00","EA","2","2021-02-22"
"10101874","10101497","1","534-0620-1LTSET","60.00","EA","2","2021-02-22"
"10101874","10101497","2","534-0001-1LTSET","150.00","EA","2","2021-02-22"
"10101875","10101498","1","534-0600-1LTSET","18.00","EA","2","2021-02-22"
"10101875","10101498","2","430-5050-1LTSET","12.00","EA","2","2021-02-22"
"10101875","10101498","3","430-5054-1LTSET","6.00","EA","2","2021-02-22"
"10101876","10101500","1","222-2261-1LT","12.00","EA","2","2021-02-22"
"10101877","10101501","1","980-0099-1LT","12.00","EA","2","2021-02-22"
"10101878","10101507","1","245-0001-1LT","18.00","EA","2","2021-02-22"
"10101878","10101507","2","105-3562-0.9LTSET","3.00","EA","2","2021-02-22"
"10101879","10101504","1","442-0099-1LT","24.00","EA","2","2021-02-22"
"10101880","10101505","1","245-1542-1LT","12.00","EA","2","2021-02-22"
"10101880","10101505","2","245-0001-1LT","6.00","EA","2","2021-02-22"
"10101880","10101505","3","222-4563-1LT","6.00","EA","2","2021-02-22"
"10101881","10101508","1","222-6621-1LT","12.00","EA","2","2021-02-22"
"10101882","10101509","1","245-0013-1LT","6.00","EA","2","2021-02-22"
"10101882","10101509","2","245-2102-1LT","12.00","EA","2","2021-02-22"
"10101883","10101510","1","430-5054-1LTSET","12.00","EA","2","2021-02-22"
"10101884","10101512","1","222-0001-1LT","12.00","EA","2","2021-02-22"
"10101885","10101492","1","222-2261-1LT","6.00","EA","2","2021-02-22"
"10101885","10101492","2","223-1504-1LT","3.00","EA","2","2021-02-22"
"10101885","10101492","3","222-1342-1LT","3.00","EA","2","2021-02-22"
"10101885","10101492","4","245-1342-1LT","3.00","EA","2","2021-02-22"
"10101885","10101492","5","442-0099-1LT","6.00","EA","2","2021-02-22"
"10101885","10101492","6","430-5050-1LTSET","12.00","EA","2","2021-02-22"
"10101886","10101503","1","534-0620-1LTSET","12.00","EA","2","2021-02-22"
"10101886","10101503","2","222-0007-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","3","222-3168-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","4","222-6237-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","5","222-1093-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","6","222-2296-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","7","222-4479-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","8","222-0006-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","9","222-3303-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","10","222-9405-1LT","6.00","EA","2","2021-02-22"
"10101886","10101503","11","222-0013-1LT","6.00","EA","2","2021-02-22"
"10101887","10101506","1","222-1093-1LT","6.00","EA","2","2021-02-22"
"10101887","10101506","2","222-0001-1LT","6.00","EA","2","2021-02-22"
"10101887","10101506","3","245-2261-1LT","12.00","EA","2","2021-02-22"
"10101887","10101506","4","245-0001-1LT","6.00","EA","2","2021-02-22"
"10101888","10101502","1","222-0007-1LT","6.00","EA","2","2021-02-22"
"10101888","10101502","2","222-2515-1LT","12.00","EA","2","2021-02-22"
"10101888","10101502","3","145-0020-1LTSET","6.00","EA","2","2021-02-22"
"10101889","10101520","1","222-9405-1LT","12.00","EA","2","2021-02-22"
"10101890","10101523","1","268-2290-2.5LT","8.00","EA","2","2021-02-22"
"10101890","10101523","2","083-0001-0.9LT","12.00","EA","2","2021-02-22"
"10101890","10101523","3","502-6640-5KG","4.00","EA","2","2021-02-22"
"10101891","10101516","1","245-4563-1LT","6.00","EA","2","2021-02-22"
"10101891","10101516","2","245-5542-1LT","6.00","EA","2","2021-02-22"
"10101891","10101516","3","245-1342-1LT","3.00","EA","2","2021-02-22"
"10101891","10101516","4","534-0620-1LTSET","24.00","EA","2","2021-02-22"
"10101891","10101516","5","222-2871-1LT","6.00","EA","2","2021-02-22"
"10101891","10101516","6","222-1423-1LT","6.00","EA","2","2021-02-22"
"10101891","10101516","7","222-6352-1LT","6.00","EA","2","2021-02-22"
"10101891","10101516","8","222-6237-1LT","6.00","EA","2","2021-02-22"
"10101892","10101517","1","430-5050-1LTSET","12.00","EA","2","2021-02-23"
"10101893","10101524","1","281-A001-5KG","4.00","EA","2","2021-02-23"
"10101893","10101524","3","281-C001-5KG","4.00","EA","2","2021-02-23"
"10101893","10101524","4","083-0001-3.785LT","4.00","EA","2","2021-02-23"
"10101893","10101524","5","083-2626-3.785LT","8.00","EA","2","2021-02-23"
"10101893","10101524","6","442-0099-1LT","6.00","EA","2","2021-02-23"
"10101893","10101524","7","222-0001-1LT","6.00","EA","2","2021-02-23"
"10101893","10101524","8","222-0020-1LT","6.00","EA","2","2021-02-23"
"10101893","10101524","9","267-A001-2.5LT","4.00","EA","2","2021-02-23"
"10101893","10101524","10","292-A001-20LT","2.00","EA","2","2021-02-23"
"10101893","10101524","11","534-0001-1LTSET","12.00","EA","2","2021-02-23"
"10101893","10101524","12","105-0001-0.9LTSET","6.00","EA","2","2021-02-23"
"10101893","10101524","13","105-0020-0.9LTSET","6.00","EA","2","2021-02-23"
"10101893","10101524","14","105-0099-0.9LTSET","6.00","EA","2","2021-02-23"
"10101893","10101524","15","105-4659-0.9LTSET","6.00","EA","2","2021-02-23"
"10101893","10101524","16","105-5343-0.9LTSET","12.00","EA","2","2021-02-23"
"10101893","10101524","17","281-A001-25KG","3.00","EA","2","2021-02-23"
"10101894","10101525","1","245-1156-1LT","12.00","EA","2","2021-02-23"
"10101894","10101525","2","222-0001-1LT","30.00","EA","2","2021-02-23"
"10101895","10101514","1","281-A001-25KG","2.00","EA","2","2021-02-23"
"10101895","10101514","2","083-6693-0.9LT","6.00","EA","2","2021-02-23"
"10101895","10101514","3","268-A001-2.5LT","4.00","EA","2","2021-02-23"
"10101895","10101514","5","245-0013-1LT","12.00","EA","2","2021-02-23"
"10101896","10101518","1","245-0013-1LT","18.00","EA","2","2021-02-23"
"10101896","10101518","2","222-4278-1LT","6.00","EA","2","2021-02-23"
"10101897","10101493","1","281-6138-5KG","8.00","EA","2","2021-02-23"
"10101897","10101493","2","281-8301-5KG","8.00","EA","2","2021-02-23"
"10101897","10101493","3","281-9493-5KG","4.00","EA","2","2021-02-23"
"10101897","10101493","4","281-8344-5KG","8.00","EA","2","2021-02-23"
"10101897","10101493","5","281-9406-5KG","4.00","EA","2","2021-02-23"
"10101897","10101493","6","281-6504-5KG","4.00","EA","2","2021-02-23"
"10101897","10101493","7","281-8220-5KG","4.00","EA","2","2021-02-23"
"10101897","10101493","8","281-0232-5KG","4.00","EA","2","2021-02-23"
"10101898","10101522","2","534-0620-1LTSET","12.00","EA","2","2021-02-23"
"10101898","10101522","4","245-0022-1LT","3.00","EA","2","2021-02-23"
"10101898","10101522","5","245-5542-1LT","3.00","EA","2","2021-02-23"
"10101898","10101522","6","105-0020-0.9LTSET","3.00","EA","2","2021-02-23"
"10101899","10101494","1","105-0404-0.9LTSET","6.00","EA","2","2021-02-23"
"10101899","10101494","2","105-0104-0.9LTSET","6.00","EA","2","2021-02-23"
"10101899","10101494","3","105-4660-0.9LTSET","6.00","EA","2","2021-02-23"
"10101899","10101494","4","105-0020-0.9LTSET","6.00","EA","2","2021-02-23"
"10101899","10101494","5","105-4292-0.9LTSET","6.00","EA","2","2021-02-23"
"10101899","10101494","6","105-4659-0.9LTSET","6.00","EA","2","2021-02-23"
